tournament_year,match_date,stage,home_team_name,away_team_name,home_team_norm,away_team_norm,home_score,away_score,stadium_name,city,referee_name,attendance,home_manager_name,away_manager_name,tournament_id,match_id,home_team_id,away_team_id,stadium_id,referee_id,home_manager_id,away_manager_id,result,target
1998,1998-06-15,Group stage,Romania,Colombia,romania,colombia,1,0,"Matmut Stadium de Gerland, Lyon",France,,43300,Anghel Iordănescu,Hernán Darío Gómez,wc_1998,match_dc2e241416a9,team_89055f975d7d,team_25446782e2cc,stadium_e3dca6e133ee,,manager_994d11347e61,manager_2b399f9c5d8a,home_win,0
1998,1998-06-16,Group stage,Brazil,Morocco,brazil,morocco,3,0,"Stade de la Beaujoire - Louis Fonteneau, Nantes",France,,38500,Mário Zagallo,Henri Michel,wc_1998,match_0d0c1a1e0015,team_6e5fa4d9c48c,team_217b6e5f0a09,stadium_d585d62b7ce3,,manager_b5c255caaed6,manager_7ab7b79b68d3,home_win,0
1998,1998-06-16,Group stage,Scotland,Norway,scotland,norway,1,1,"Stade Jacques Chaban-Delmas, Bordeaux",France,,31800,Craig Brown,Egil Olsen,wc_1998,match_e0f70299e203,team_b0ce0b49f97d,team_e6e6854f6b71,stadium_9401e7f4418e,,manager_9a52bea2e13a,manager_2f7ceb0cc4f0,draw,1
1998,1998-06-17,Group stage,Chile,Austria,chile,austria,1,1,"Stade Geoffroy-Guichard, Saint-Étienne",France,,36000,Nelson Acosta,Herbert Prohaska,wc_1998,match_945cf8280e4d,team_fd317045cbdc,team_6cd0c266688a,stadium_8cef623b90e0,,manager_c706d3cebf91,manager_97519356c5b8,draw,1
1998,1998-06-17,Group stage,Italy,Cameroon,italy,cameroon,3,0,"Stade de la Mosson, Montpellier",France,,35500,Cesare Maldini,Claude Le Roy,wc_1998,match_f6f03be7625a,team_bab4ac375ada,team_9621cbb93d1b,stadium_a11c8b666ca5,,manager_4f82f98e68f7,manager_87380529d9d8,home_win,0
1998,1998-06-18,Group stage,France,Saudi Arabia,france,saudi arabia,4,0,"Stade de France, Paris",France,,80000,Aimé Jacquet,Carlos Alberto Parreira,wc_1998,match_43701fb1c5e7,team_e165d4f2174b,team_5318efec44d1,stadium_1ccc68b252e9,,manager_f7f6a601bbc5,manager_3fec751e6ad8,home_win,0
1998,1998-06-18,Group stage,South Africa,Denmark,south africa,denmark,1,1,"Stadium Municipal, Toulouse",France,,33500,Philippe Troussier,Bo Johansson,wc_1998,match_b41b7a3ff191,team_c814068bbc92,team_e9375700acbb,stadium_e7489db17bb7,,manager_f6e25bbaeca5,manager_7cdefb625710,draw,1
1998,1998-06-19,Group stage,Spain,Paraguay,spain,paraguay,0,0,"Stade Geoffroy-Guichard, Saint-Étienne",France,,36000,Javier Clemente,Paulo César Carpegiani,wc_1998,match_57bb9d06a98a,team_1747d4b2dd4b,team_3bafbfd8bf5e,stadium_8cef623b90e0,,manager_7f77762d181f,manager_ba3b7baf2c5f,draw,1
1998,1998-06-19,Group stage,Nigeria,Bulgaria,nigeria,bulgaria,1,0,"Parc des Princes, Paris",France,,48000,Bora Milutinović,Hristo Bonev,wc_1998,match_b3c65c8078ab,team_f174114ad69e,team_db5f14430304,stadium_9635a3d5076a,,manager_b5b77525717e,manager_85bde3fb211a,home_win,0
1998,1998-06-20,Group stage,Netherlands,Korea Republic,netherlands,south korea,5,0,"Orange Vélodrome, Marseille",France,,55000,Guus Hiddink,Cha Bum-kun,wc_1998,match_49e095b8737d,team_6123486432d2,team_3c6cfbc2415a,stadium_6641f701f537,,manager_fbe1bf5433fb,manager_98345157a227,home_win,0
1998,1998-06-20,Group stage,Japan,Croatia,japan,croatia,0,1,"Stade de la Beaujoire - Louis Fonteneau, Nantes",France,,35500,Takeshi Okada,Miroslav Blažević,wc_1998,match_51f3882816a2,team_578ed5a4eecf,team_267640588a39,stadium_d585d62b7ce3,,manager_7d583f87a7a4,manager_b39ca4ed005c,away_win,2
1998,1998-06-20,Group stage,Belgium,Mexico,belgium,mexico,2,2,"Stade Jacques Chaban-Delmas, Bordeaux",France,,31800,Georges Leekens,Manuel Lapuente,wc_1998,match_9d51213f33c7,team_73fa01094ea6,team_4edfc924721a,stadium_9401e7f4418e,,manager_a89530910340,manager_a62e22570aef,draw,1
1998,1998-06-21,Group stage,United States,IR Iran,united states,iran,1,2,"Matmut Stadium de Gerland, Lyon",France,,43300,Steve Sampson,Jalal Talebi,wc_1998,match_70ee58dea2bd,team_152649df347e,team_6f0a7d56c2cd,stadium_e3dca6e133ee,,manager_9eb97ece35f3,manager_815c82796046,away_win,2
1998,1998-06-21,Group stage,Germany,FR Yugoslavia,germany,fr yugoslavia,2,2,"Stade Bollaert-Delelis, Lens",France,,41275,Berti Vogts,Slobodan Santrač,wc_1998,match_ac6ea9234af9,team_28ef36b35ae8,team_735f8bffbc8b,stadium_a7dcfc13e3a3,,manager_fd5ff9057421,manager_85bc7b2776c3,draw,1
1998,1998-06-21,Group stage,Argentina,Jamaica,argentina,jamaica,5,0,"Parc des Princes, Paris",France,,45500,Daniel Passarella,René Simões,wc_1998,match_fe2c04550cb1,team_2a52adc7b1da,team_770105b98be2,stadium_9635a3d5076a,,manager_eb6b8c08da45,manager_f2758b45dad9,home_win,0
1998,1998-06-22,Group stage,Colombia,Tunisia,colombia,tunisia,1,0,"Stade de la Mosson, Montpellier",France,,35500,Hernán Darío Gómez,Henryk Kasperczak,wc_1998,match_0d6561bb04c1,team_25446782e2cc,team_6b07fd4ea837,stadium_a11c8b666ca5,,manager_2b399f9c5d8a,manager_9272f5aa695c,home_win,0
1998,1998-06-22,Group stage,Romania,England,romania,england,2,1,"Stadium Municipal, Toulouse",France,,33140,Anghel Iordănescu,Glenn Hoddle,wc_1998,match_370a439a80ea,team_89055f975d7d,team_f48861ca24e2,stadium_e7489db17bb7,,manager_994d11347e61,manager_21663671a468,home_win,0
1998,1998-06-23,Group stage,Brazil,Norway,brazil,norway,1,2,"Orange Vélodrome, Marseille",France,,57000,Mário Zagallo,Egil Olsen,wc_1998,match_152435c399ba,team_6e5fa4d9c48c,team_e6e6854f6b71,stadium_6641f701f537,,manager_b5c255caaed6,manager_2f7ceb0cc4f0,away_win,2
1998,1998-06-23,Group stage,Italy,Austria,italy,austria,2,1,"Stade de France, Paris",France,,80000,Cesare Maldini,Herbert Prohaska,wc_1998,match_61e5ead6dc00,team_bab4ac375ada,team_6cd0c266688a,stadium_1ccc68b252e9,,manager_4f82f98e68f7,manager_97519356c5b8,home_win,0
1998,1998-06-23,Group stage,Scotland,Morocco,scotland,morocco,0,3,"Stade Geoffroy-Guichard, Saint-Étienne",France,,36000,Craig Brown,Henri Michel,wc_1998,match_b6912701c80d,team_b0ce0b49f97d,team_217b6e5f0a09,stadium_8cef623b90e0,,manager_9a52bea2e13a,manager_7ab7b79b68d3,away_win,2
1998,1998-06-23,Group stage,Chile,Cameroon,chile,cameroon,1,1,"Stade de la Beaujoire - Louis Fonteneau, Nantes",France,,39500,Nelson Acosta,Claude Le Roy,wc_1998,match_e8b2c17e89a7,team_fd317045cbdc,team_9621cbb93d1b,stadium_d585d62b7ce3,,manager_c706d3cebf91,manager_87380529d9d8,draw,1
1998,1998-06-24,Group stage,France,Denmark,france,denmark,2,1,"Matmut Stadium de Gerland, Lyon",France,,39100,Aimé Jacquet,Bo Johansson,wc_1998,match_733946f7c4e0,team_e165d4f2174b,team_e9375700acbb,stadium_e3dca6e133ee,,manager_f7f6a601bbc5,manager_7cdefb625710,home_win,0
1998,1998-06-24,Group stage,South Africa,Saudi Arabia,south africa,saudi arabia,2,2,"Stade Jacques Chaban-Delmas, Bordeaux",France,,31800,Philippe Troussier,Mohammed Al-Kharashy,wc_1998,match_b2ffdbe0572c,team_c814068bbc92,team_5318efec44d1,stadium_9401e7f4418e,,manager_f6e25bbaeca5,manager_e96d575dd816,draw,1
1998,1998-06-24,Group stage,Nigeria,Paraguay,nigeria,paraguay,1,3,"Stadium Municipal, Toulouse",France,,33400,Bora Milutinović,Paulo César Carpegiani,wc_1998,match_c5e0aa11786f,team_f174114ad69e,team_3bafbfd8bf5e,stadium_e7489db17bb7,,manager_b5b77525717e,manager_ba3b7baf2c5f,away_win,2
1998,1998-06-24,Group stage,Spain,Bulgaria,spain,bulgaria,6,1,"Stade Bollaert-Delelis, Lens",France,,41275,Javier Clemente,Hristo Bonev,wc_1998,match_e858f52a390b,team_1747d4b2dd4b,team_db5f14430304,stadium_a7dcfc13e3a3,,manager_7f77762d181f,manager_85bde3fb211a,home_win,0
1998,1998-06-25,Group stage,Germany,IR Iran,germany,iran,2,0,"Stade de la Mosson, Montpellier",France,,35500,Berti Vogts,Jalal Talebi,wc_1998,match_831e637ec8d0,team_28ef36b35ae8,team_6f0a7d56c2cd,stadium_a11c8b666ca5,,manager_fd5ff9057421,manager_815c82796046,home_win,0
1998,1998-06-25,Group stage,United States,FR Yugoslavia,united states,fr yugoslavia,0,1,"Stade de la Beaujoire - Louis Fonteneau, Nantes",France,,38500,Steve Sampson,Slobodan Santrač,wc_1998,match_bc4c1777aa7f,team_152649df347e,team_735f8bffbc8b,stadium_d585d62b7ce3,,manager_9eb97ece35f3,manager_85bc7b2776c3,away_win,2
1998,1998-06-25,Group stage,Belgium,Korea Republic,belgium,south korea,1,1,"Parc des Princes, Paris",France,,45500,Georges Leekens,Kim Pyung-seok,wc_1998,match_dea795876977,team_73fa01094ea6,team_3c6cfbc2415a,stadium_9635a3d5076a,,manager_a89530910340,manager_0e8d0fa54e29,draw,1
1998,1998-06-25,Group stage,Netherlands,Mexico,netherlands,mexico,2,2,"Stade Geoffroy-Guichard, Saint-Étienne",France,,30600,Guus Hiddink,Manuel Lapuente,wc_1998,match_edfaddeaade5,team_6123486432d2,team_4edfc924721a,stadium_8cef623b90e0,,manager_fbe1bf5433fb,manager_a62e22570aef,draw,1
1998,1998-06-26,Group stage,Japan,Jamaica,japan,jamaica,1,2,"Matmut Stadium de Gerland, Lyon",France,,39100,Takeshi Okada,René Simões,wc_1998,match_4ece18695b90,team_578ed5a4eecf,team_770105b98be2,stadium_e3dca6e133ee,,manager_7d583f87a7a4,manager_f2758b45dad9,away_win,2
1998,1998-06-26,Group stage,Romania,Tunisia,romania,tunisia,1,1,"Stade de France, Paris",France,,80000,Anghel Iordănescu,Ali Selmi,wc_1998,match_82acde461ac1,team_89055f975d7d,team_6b07fd4ea837,stadium_1ccc68b252e9,,manager_994d11347e61,manager_46b26bef91e4,draw,1
1998,1998-06-26,Group stage,Argentina,Croatia,argentina,croatia,1,0,"Stade Jacques Chaban-Delmas, Bordeaux",France,,31800,Daniel Passarella,Miroslav Blažević,wc_1998,match_b551e53118dd,team_2a52adc7b1da,team_267640588a39,stadium_9401e7f4418e,,manager_eb6b8c08da45,manager_b39ca4ed005c,home_win,0
1998,1998-06-26,Group stage,Colombia,England,colombia,england,0,2,"Stade Bollaert-Delelis, Lens",France,,42000,Hernán Darío Gómez,Glenn Hoddle,wc_1998,match_e15c24fcce5e,team_25446782e2cc,team_f48861ca24e2,stadium_a7dcfc13e3a3,,manager_2b399f9c5d8a,manager_21663671a468,away_win,2
1998,1998-06-27,Round of 16,Italy,Norway,italy,norway,1,0,"Orange Vélodrome, Marseille",France,,55000,Cesare Maldini,Egil Olsen,wc_1998,match_2273d837665f,team_bab4ac375ada,team_e6e6854f6b71,stadium_6641f701f537,,manager_4f82f98e68f7,manager_2f7ceb0cc4f0,home_win,0
1998,1998-06-27,Round of 16,Brazil,Chile,brazil,chile,4,1,"Parc des Princes, Paris",France,,45500,Mário Zagallo,Nelson Acosta,wc_1998,match_fd56593e22cc,team_6e5fa4d9c48c,team_fd317045cbdc,stadium_9635a3d5076a,,manager_b5c255caaed6,manager_c706d3cebf91,home_win,0
1998,1998-06-28,Round of 16,Nigeria,Denmark,nigeria,denmark,1,4,"Stade de France, Paris",France,,77000,Bora Milutinović,Bo Johansson,wc_1998,match_7bbbf6fbe55a,team_f174114ad69e,team_e9375700acbb,stadium_1ccc68b252e9,,manager_b5b77525717e,manager_7cdefb625710,away_win,2
1998,1998-06-28,Round of 16,France,Paraguay,france,paraguay,1,0,"Stade Bollaert-Delelis, Lens",France,,31800,Aimé Jacquet,Paulo César Carpegiani,wc_1998,match_9178161957da,team_e165d4f2174b,team_3bafbfd8bf5e,stadium_a7dcfc13e3a3,,manager_f7f6a601bbc5,manager_ba3b7baf2c5f,home_win,0
1998,1998-06-29,Round of 16,Netherlands,FR Yugoslavia,netherlands,fr yugoslavia,2,1,"Stadium Municipal, Toulouse",France,,33000,Guus Hiddink,Slobodan Santrač,wc_1998,match_4e6ab5b648f2,team_6123486432d2,team_735f8bffbc8b,stadium_e7489db17bb7,,manager_fbe1bf5433fb,manager_85bc7b2776c3,home_win,0
1998,1998-06-29,Round of 16,Germany,Mexico,germany,mexico,2,1,"Stade de la Mosson, Montpellier",France,,29800,Berti Vogts,Manuel Lapuente,wc_1998,match_f364b861f53a,team_28ef36b35ae8,team_4edfc924721a,stadium_a11c8b666ca5,,manager_fd5ff9057421,manager_a62e22570aef,home_win,0
1998,1998-06-30,Round of 16,Romania,Croatia,romania,croatia,0,1,"Stade Jacques Chaban-Delmas, Bordeaux",France,,31800,Anghel Iordănescu,Miroslav Blažević,wc_1998,match_6d5e0397b3fc,team_89055f975d7d,team_267640588a39,stadium_9401e7f4418e,,manager_994d11347e61,manager_b39ca4ed005c,away_win,2
1998,1998-06-30,Round of 16,Argentina,England,argentina,england,2,2,"Stade Geoffroy-Guichard, Saint-Étienne",France,,30600,Daniel Passarella,Glenn Hoddle,wc_1998,match_a3f0db8f2f2e,team_2a52adc7b1da,team_f48861ca24e2,stadium_8cef623b90e0,,manager_eb6b8c08da45,manager_21663671a468,draw,1
1998,1998-07-03,Quarter-finals,Brazil,Denmark,brazil,denmark,3,2,"Stade de la Beaujoire - Louis Fonteneau, Nantes",France,,49500,Mário Zagallo,Bo Johansson,wc_1998,match_920ea64b49ef,team_6e5fa4d9c48c,team_e9375700acbb,stadium_d585d62b7ce3,,manager_b5c255caaed6,manager_7cdefb625710,home_win,0
1998,1998-07-03,Quarter-finals,Italy,France,italy,france,0,0,"Stade de France, Paris",France,,80000,Cesare Maldini,Aimé Jacquet,wc_1998,match_da909e436d3d,team_bab4ac375ada,team_e165d4f2174b,stadium_1ccc68b252e9,,manager_4f82f98e68f7,manager_f7f6a601bbc5,draw,1
1998,1998-07-04,Quarter-finals,Germany,Croatia,germany,croatia,0,3,"Matmut Stadium de Gerland, Lyon",France,,43300,Berti Vogts,Miroslav Blažević,wc_1998,match_39eb53cc7ad3,team_28ef36b35ae8,team_267640588a39,stadium_e3dca6e133ee,,manager_fd5ff9057421,manager_b39ca4ed005c,away_win,2
1998,1998-07-04,Quarter-finals,Netherlands,Argentina,netherlands,argentina,2,1,"Orange Vélodrome, Marseille",France,,60000,Guus Hiddink,Daniel Passarella,wc_1998,match_aacbbf5bffdc,team_6123486432d2,team_2a52adc7b1da,stadium_6641f701f537,,manager_fbe1bf5433fb,manager_eb6b8c08da45,home_win,0
1998,1998-07-07,Semi-finals,Brazil,Netherlands,brazil,netherlands,1,1,"Orange Vélodrome, Marseille",France,,60000,Mário Zagallo,Guus Hiddink,wc_1998,match_5af1b6090116,team_6e5fa4d9c48c,team_6123486432d2,stadium_6641f701f537,,manager_b5c255caaed6,manager_fbe1bf5433fb,draw,1
1998,1998-07-08,Semi-finals,France,Croatia,france,croatia,2,1,"Stade de France, Paris",France,,80000,Aimé Jacquet,Miroslav Blažević,wc_1998,match_e60a6afef951,team_e165d4f2174b,team_267640588a39,stadium_1ccc68b252e9,,manager_f7f6a601bbc5,manager_b39ca4ed005c,home_win,0
1998,1998-07-11,Third-place match,Netherlands,Croatia,netherlands,croatia,1,2,"Parc des Princes, Paris",France,,44000,Guus Hiddink,Miroslav Blažević,wc_1998,match_4d5c2ac4360f,team_6123486432d2,team_267640588a39,stadium_9635a3d5076a,,manager_fbe1bf5433fb,manager_b39ca4ed005c,away_win,2
1998,1998-07-12,Final,Brazil,France,brazil,france,0,3,"Stade de France, Paris",France,,80000,Mário Zagallo,Aimé Jacquet,wc_1998,match_5049ae65bc28,team_6e5fa4d9c48c,team_e165d4f2174b,stadium_1ccc68b252e9,,manager_b5c255caaed6,manager_f7f6a601bbc5,away_win,2
2002,2002-05-31,Group stage,France,Senegal,france,senegal,0,1,"Seoul World Cup Stadium, Seoul","Korea Republic, Japan",,62561,Roger Lemerre,Bruno Metsu,wc_2002,match_8948f5133e4b,team_e165d4f2174b,team_531ba498ac86,stadium_565e41f2bf6d,,manager_4234e160a911,manager_4d3cff6eb90a,away_win,2
2002,2002-06-01,Group stage,Republic of Ireland,Cameroon,ireland,cameroon,1,1,"Denka Big Swan Stadium, Niigata","Korea Republic, Japan",,33679,Mick McCarthy,Winfried Schäfer,wc_2002,match_0db415e98f71,team_a66f852274a4,team_9621cbb93d1b,stadium_1f64bac58922,,manager_b9d24e91c5f7,manager_ee1c1d4c5dcb,draw,1
2002,2002-06-01,Group stage,Germany,Saudi Arabia,germany,saudi arabia,8,0,"Sapporo Dome, Sapporo","Korea Republic, Japan",,32218,Rudi Völler,Nasser Al-Johar,wc_2002,match_2a8ee4d1f85a,team_28ef36b35ae8,team_5318efec44d1,stadium_803bdfdfc6f4,,manager_9f39212c5006,manager_b52d461e74de,home_win,0
2002,2002-06-01,Group stage,Uruguay,Denmark,uruguay,denmark,1,2,"Munsu Cup Stadium, Ulsan","Korea Republic, Japan",,30157,Víctor Púa,Morten Olsen,wc_2002,match_f31005e39ada,team_9142ac5b229c,team_e9375700acbb,stadium_ff6ee16c149e,,manager_76d4ef14ef64,manager_e350b17e04aa,away_win,2
2002,2002-06-02,Group stage,Paraguay,South Africa,paraguay,south africa,2,2,"Busan Sport Complex Asiad Stadium, Busan","Korea Republic, Japan",,25186,Cesare Maldini,Jomo Sono,wc_2002,match_4723e3026faa,team_3bafbfd8bf5e,team_c814068bbc92,stadium_a2bb64869d65,,manager_4f82f98e68f7,manager_cd0d7b51e998,draw,1
2002,2002-06-02,Group stage,Argentina,Nigeria,argentina,nigeria,1,0,"Kashima Soccer Stadium, Kashima","Korea Republic, Japan",,34050,Marcelo Bielsa,Festus Onigbinde,wc_2002,match_607d5e485f7e,team_2a52adc7b1da,team_f174114ad69e,stadium_a20e228f93fb,,manager_1d2bb0f02363,manager_41d31f4fa933,home_win,0
2002,2002-06-02,Group stage,England,Sweden,england,sweden,1,1,"Saitama Stadium 2002, Saitama","Korea Republic, Japan",,52721,Sven-Göran Eriksson,Tommy Söderberg,wc_2002,match_81123ac7cc4b,team_f48861ca24e2,team_88e52ee42fd0,stadium_f4653bee6f61,,manager_d28b3dd2139d,manager_60d7bf6f817a,draw,1
2002,2002-06-02,Group stage,Spain,Slovenia,spain,slovenia,3,1,"Guus Hiddink Stadium, Gwangju","Korea Republic, Japan",,28588,José Antonio Camacho,Srečko Katanec,wc_2002,match_d9a37f3ca934,team_1747d4b2dd4b,team_7f65809a80ea,stadium_8b9b756a5e79,,manager_06895f18fae8,manager_92c116730cfc,home_win,0
2002,2002-06-03,Group stage,Brazil,Türkiye,brazil,türkiye,2,1,"Munsu Cup Stadium, Ulsan","Korea Republic, Japan",,33842,Luiz Felipe Scolari,Şenol Güneş,wc_2002,match_255b7f757d06,team_6e5fa4d9c48c,team_bb3db6b18c5c,stadium_ff6ee16c149e,,manager_9c1d1dad0853,manager_7eb788353fa4,home_win,0
2002,2002-06-03,Group stage,Croatia,Mexico,croatia,mexico,0,1,"Denka Big Swan Stadium, Niigata","Korea Republic, Japan",,32239,Mirko Jozić,Javier Aguirre,wc_2002,match_cce69d805e70,team_267640588a39,team_4edfc924721a,stadium_1f64bac58922,,manager_1f4bb030e2eb,manager_7b4570394ad6,away_win,2
2002,2002-06-03,Group stage,Italy,Ecuador,italy,ecuador,2,0,"Sapporo Dome, Sapporo","Korea Republic, Japan",,31081,Giovanni Trapattoni,Hernán Darío Gómez,wc_2002,match_ec61b6c7f764,team_bab4ac375ada,team_2b4a1835a0aa,stadium_803bdfdfc6f4,,manager_f2dd155a28aa,manager_2b399f9c5d8a,home_win,0
2002,2002-06-04,Group stage,Korea Republic,Poland,south korea,poland,2,0,"Busan Sport Complex Asiad Stadium, Busan","Korea Republic, Japan",,48760,Guus Hiddink,Jerzy Engel,wc_2002,match_0bf959084ecc,team_3c6cfbc2415a,team_6f08c5ddcdd0,stadium_a2bb64869d65,,manager_fbe1bf5433fb,manager_601220395a50,home_win,0
2002,2002-06-04,Group stage,Japan,Belgium,japan,belgium,2,2,"Saitama Stadium 2002, Saitama","Korea Republic, Japan",,55256,Philippe Troussier,Robert Waseige,wc_2002,match_340c61d114a1,team_578ed5a4eecf,team_73fa01094ea6,stadium_f4653bee6f61,,manager_f6e25bbaeca5,manager_33b879170ad0,draw,1
2002,2002-06-04,Group stage,China PR,Costa Rica,china,costa rica,0,2,"Guus Hiddink Stadium, Gwangju","Korea Republic, Japan",,27217,Bora Milutinović,Alexandre Guimarães,wc_2002,match_a0d494814181,team_8a7d7ba288ca,team_53bcde0ca059,stadium_8b9b756a5e79,,manager_b5b77525717e,manager_6633c245c940,away_win,2
2002,2002-06-05,Group stage,Germany,Republic of Ireland,germany,ireland,1,1,"Kashima Soccer Stadium, Kashima","Korea Republic, Japan",,35854,Rudi Völler,Mick McCarthy,wc_2002,match_3c3e99a269a7,team_28ef36b35ae8,team_a66f852274a4,stadium_a20e228f93fb,,manager_9f39212c5006,manager_b9d24e91c5f7,draw,1
2002,2002-06-05,Group stage,Russia,Tunisia,russia,tunisia,2,0,"NOEVIR Stadium Kobe, Kobe","Korea Republic, Japan",,30957,Oleg Romantsev,Ammar Souayah,wc_2002,match_8d642918dbc1,team_1c625cc86f82,team_6b07fd4ea837,stadium_73fd85f6ca24,,manager_747615e64496,manager_aeac667e9b40,home_win,0
2002,2002-06-05,Group stage,United States,Portugal,united states,portugal,3,2,"Suwon World Cup Stadium, Suwon","Korea Republic, Japan",,37306,Bruce Arena,António Luís Alves Ribeiro Oliveira,wc_2002,match_aa307d57e524,team_152649df347e,team_ae0eea6eb6d6,stadium_bb4222e99ee8,,manager_2bbbb4b37fe6,manager_e33cc22418ab,home_win,0
2002,2002-06-06,Group stage,Denmark,Senegal,denmark,senegal,1,1,"Daegu Main Stadium, Daegu","Korea Republic, Japan",,43500,Morten Olsen,Bruno Metsu,wc_2002,match_0a095c468341,team_e9375700acbb,team_531ba498ac86,stadium_65cef5849263,,manager_e350b17e04aa,manager_4d3cff6eb90a,draw,1
2002,2002-06-06,Group stage,Cameroon,Saudi Arabia,cameroon,saudi arabia,1,0,"Saitama Stadium 2002, Saitama","Korea Republic, Japan",,52328,Winfried Schäfer,Nasser Al-Johar,wc_2002,match_23fd0e49f9e2,team_9621cbb93d1b,team_5318efec44d1,stadium_f4653bee6f61,,manager_ee1c1d4c5dcb,manager_b52d461e74de,home_win,0
2002,2002-06-06,Group stage,France,Uruguay,france,uruguay,0,0,"Busan Sport Complex Asiad Stadium, Busan","Korea Republic, Japan",,38070,Roger Lemerre,Víctor Púa,wc_2002,match_669c128e4a50,team_e165d4f2174b,team_9142ac5b229c,stadium_a2bb64869d65,,manager_4234e160a911,manager_76d4ef14ef64,draw,1
2002,2002-06-07,Group stage,Sweden,Nigeria,sweden,nigeria,2,1,"NOEVIR Stadium Kobe, Kobe","Korea Republic, Japan",,36194,Tommy Söderberg,Festus Onigbinde,wc_2002,match_07078c9899b2,team_88e52ee42fd0,team_f174114ad69e,stadium_73fd85f6ca24,,manager_60d7bf6f817a,manager_41d31f4fa933,home_win,0
2002,2002-06-07,Group stage,Spain,Paraguay,spain,paraguay,3,1,"Jeonju World Cup Stadium, Jeonju","Korea Republic, Japan",,24000,José Antonio Camacho,Cesare Maldini,wc_2002,match_7d7b0f8a755c,team_1747d4b2dd4b,team_3bafbfd8bf5e,stadium_39991442e4bb,,manager_06895f18fae8,manager_4f82f98e68f7,home_win,0
2002,2002-06-07,Group stage,Argentina,England,argentina,england,0,1,"Sapporo Dome, Sapporo","Korea Republic, Japan",,35927,Marcelo Bielsa,Sven-Göran Eriksson,wc_2002,match_a130ee6c2013,team_2a52adc7b1da,team_f48861ca24e2,stadium_803bdfdfc6f4,,manager_1d2bb0f02363,manager_d28b3dd2139d,away_win,2
2002,2002-06-08,Group stage,Brazil,China PR,brazil,china,4,0,"Jeju World Cup Stadium, Jeju","Korea Republic, Japan",,36750,Luiz Felipe Scolari,Bora Milutinović,wc_2002,match_0cef2502a396,team_6e5fa4d9c48c,team_8a7d7ba288ca,stadium_5561f8356325,,manager_9c1d1dad0853,manager_b5b77525717e,home_win,0
2002,2002-06-08,Group stage,Italy,Croatia,italy,croatia,1,2,"Kashima Soccer Stadium, Kashima","Korea Republic, Japan",,36472,Giovanni Trapattoni,Mirko Jozić,wc_2002,match_781473efcf16,team_bab4ac375ada,team_267640588a39,stadium_a20e228f93fb,,manager_f2dd155a28aa,manager_1f4bb030e2eb,away_win,2
2002,2002-06-08,Group stage,South Africa,Slovenia,south africa,slovenia,1,0,"Daegu Main Stadium, Daegu","Korea Republic, Japan",,47226,Jomo Sono,Srečko Katanec,wc_2002,match_931d0218811c,team_c814068bbc92,team_7f65809a80ea,stadium_65cef5849263,,manager_cd0d7b51e998,manager_92c116730cfc,home_win,0
2002,2002-06-09,Group stage,Mexico,Ecuador,mexico,ecuador,2,1,"Sapporo Dome, Sapporo","Korea Republic, Japan",,45610,Javier Aguirre,Hernán Darío Gómez,wc_2002,match_13f35b83c3c9,team_4edfc924721a,team_2b4a1835a0aa,stadium_803bdfdfc6f4,,manager_7b4570394ad6,manager_2b399f9c5d8a,home_win,0
2002,2002-06-09,Group stage,Costa Rica,Türkiye,costa rica,türkiye,1,1,"Incheon Munhak Stadium, Incheon","Korea Republic, Japan",,42299,Alexandre Guimarães,Şenol Güneş,wc_2002,match_4c90442ab713,team_53bcde0ca059,team_bb3db6b18c5c,stadium_4afe218f7323,,manager_6633c245c940,manager_7eb788353fa4,draw,1
2002,2002-06-09,Group stage,Japan,Russia,japan,russia,1,0,"Nissan Stadium, Yokohama","Korea Republic, Japan",,66108,Philippe Troussier,Oleg Romantsev,wc_2002,match_d7648dcecd35,team_578ed5a4eecf,team_1c625cc86f82,stadium_a78e37b46960,,manager_f6e25bbaeca5,manager_747615e64496,home_win,0
2002,2002-06-10,Group stage,Portugal,Poland,portugal,poland,4,0,"Jeonju World Cup Stadium, Jeonju","Korea Republic, Japan",,31000,António Luís Alves Ribeiro Oliveira,Jerzy Engel,wc_2002,match_08f58c6fc11f,team_ae0eea6eb6d6,team_6f08c5ddcdd0,stadium_39991442e4bb,,manager_e33cc22418ab,manager_601220395a50,home_win,0
2002,2002-06-10,Group stage,Tunisia,Belgium,tunisia,belgium,1,1,"Ōita Bank Dome, Ōita","Korea Republic, Japan",,39700,Ammar Souayah,Robert Waseige,wc_2002,match_6e5289d2f41f,team_6b07fd4ea837,team_73fa01094ea6,stadium_61d8223d3515,,manager_aeac667e9b40,manager_33b879170ad0,draw,1
2002,2002-06-10,Group stage,Korea Republic,United States,south korea,united states,1,1,"Daegu Main Stadium, Daegu","Korea Republic, Japan",,60778,Guus Hiddink,Bruce Arena,wc_2002,match_7cc380e864c6,team_3c6cfbc2415a,team_152649df347e,stadium_65cef5849263,,manager_fbe1bf5433fb,manager_2bbbb4b37fe6,draw,1
2002,2002-06-11,Group stage,Cameroon,Germany,cameroon,germany,0,2,"Shizuoka Stadium Ecopa, Fukuroi","Korea Republic, Japan",,47085,Winfried Schäfer,Rudi Völler,wc_2002,match_b4ac276130b3,team_9621cbb93d1b,team_28ef36b35ae8,stadium_483e89645d7b,,manager_ee1c1d4c5dcb,manager_9f39212c5006,away_win,2
